"ID","Money","Jobs","Schools","Party","Woman","WomanStrong","vote.choice","client.choice","water.choice","school.choice","Wealth","PolPart","Vignette2","played.game"
"uuid:07c5cbc5-e8f7-4a3f-9f96-b2609dffc7c7",TRUE,FALSE,FALSE,"my-party",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,-0.0737411479317036,-0.98100271589589,"More","Yes"
"uuid:07c5cbc5-e8f7-4a3f-9f96-b2609dffc7c7",FALSE,FALSE,FALSE,"rival-party",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-0.0737411479317036,-0.98100271589589,"More","Yes"
"uuid:07c5cbc5-e8f7-4a3f-9f96-b2609dffc7c7",FALSE,TRUE,TRUE,"rival-party",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,-0.0737411479317036,-0.98100271589589,"More","Yes"
"uuid:9c241080-cce3-43b1-ac6d-cb66a00cef00",FALSE,TRUE,FALSE,"rival-party",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,-0.407795336320153,-0.12926431380715,"More","Yes"
"uuid:9c241080-cce3-43b1-ac6d-cb66a00cef00",FALSE,TRUE,TRUE,"rival-party",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,-0.407795336320153,-0.12926431380715,"More","Yes"
"uuid:9c241080-cce3-43b1-ac6d-cb66a00cef00",FALSE,FALSE,TRUE,"rival-party",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-0.407795336320153,-0.12926431380715,"More","Yes"
"uuid:bdff3c7a-9702-4fcf-b339-9768a568c929",FALSE,TRUE,FALSE,"my-party",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,-0.91778026204997,0.729048023328358,"Less","Yes"
"uuid:bdff3c7a-9702-4fcf-b339-9768a568c929",FALSE,FALSE,FALSE,"my-party",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,-0.91778026204997,0.729048023328358,"Less","Yes"
"uuid:bdff3c7a-9702-4fcf-b339-9768a568c929",FALSE,FALSE,FALSE,"rival-party",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,-0.91778026204997,0.729048023328358,"Less","Yes"
"uuid:905a7b48-388d-4674-bad3-7c8aa7b6cf86",TRUE,FALSE,FALSE,"rival-party",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,-1.40479215037874,-0.0802205581382337,"Less","Yes"
"uuid:905a7b48-388d-4674-bad3-7c8aa7b6cf86",FALSE,FALSE,TRUE,"rival-party",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,-1.40479215037874,-0.0802205581382337,"Less","Yes"
"uuid:905a7b48-388d-4674-bad3-7c8aa7b6cf86",TRUE,FALSE,TRUE,"my-party",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-1.40479215037874,-0.0802205581382337,"Less","Yes"
"uuid:7bc72b85-785b-4e6b-9e4c-9f2c5d90288c",FALSE,TRUE,FALSE,"my-party",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.876612085905228,0.0545425067436593,"Less","Yes"
"uuid:7bc72b85-785b-4e6b-9e4c-9f2c5d90288c",TRUE,FALSE,TRUE,"rival-party",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.876612085905228,0.0545425067436593,"Less","Yes"
"uuid:7bc72b85-785b-4e6b-9e4c-9f2c5d90288c",FALSE,TRUE,TRUE,"my-party",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,-0.876612085905228,0.0545425067436593,"Less","Yes"
"uuid:ea59f4bd-b04b-4b8c-91d2-71abb4f0969a",TRUE,FALSE,TRUE,"rival-party",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-1.40566060874218,-1.04989482461639,"Less","Yes"
"uuid:ea59f4bd-b04b-4b8c-91d2-71abb4f0969a",FALSE,FALSE,TRUE,"my-party",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-1.40566060874218,-1.04989482461639,"Less","Yes"
"uuid:4f0384df-a31e-4141-983a-155ea59fe6c2",FALSE,TRUE,TRUE,"my-party",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-0.406313216145626,-0.623608060727732,"Less","Yes"
"uuid:4f0384df-a31e-4141-983a-155ea59fe6c2",FALSE,FALSE,TRUE,"rival-party",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,-0.406313216145626,-0.623608060727732,"Less","Yes"
"uuid:4f0384df-a31e-4141-983a-155ea59fe6c2",FALSE,FALSE,FALSE,"my-party",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,-0.406313216145626,-0.623608060727732,"Less","Yes"
"uuid:2bff642f-86fc-473a-b474-877b0b2ab13b",FALSE,FALSE,TRUE,"rival-party",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.846434782769963,-0.0416178021585516,"Less","Yes"
"uuid:2bff642f-86fc-473a-b474-877b0b2ab13b",TRUE,FALSE,FALSE,"rival-party",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.846434782769963,-0.0416178021585516,"Less","Yes"
"uuid:175e3b70-c3e8-45ae-9d26-bc1d47a8f0c3",FALSE,TRUE,TRUE,"my-party",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.340196904848668,-0.110509193344385,"Less","Yes"
"uuid:175e3b70-c3e8-45ae-9d26-bc1d47a8f0c3",TRUE,FALSE,FALSE,"rival-party",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,-0.340196904848668,-0.110509193344385,"Less","Yes"
"uuid:175e3b70-c3e8-45ae-9d26-bc1d47a8f0c3",TRUE,FALSE,FALSE,"rival-party",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-0.340196904848668,-0.110509193344385,"Less","Yes"
"uuid:6e9c264f-a42b-4cd8-8c38-cca249ef8d10",TRUE,FALSE,FALSE,"my-party",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,-1.01083908441885,-0.577438194604978,"Less","Yes"
"uuid:6e9c264f-a42b-4cd8-8c38-cca249ef8d10",TRUE,FALSE,TRUE,"rival-party",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-1.01083908441885,-0.577438194604978,"Less","Yes"
"uuid:6e9c264f-a42b-4cd8-8c38-cca249ef8d10",TRUE,FALSE,FALSE,"my-party",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,-1.01083908441885,-0.577438194604978,"Less","Yes"
"uuid:a07e7653-d7dc-418c-9237-63f303a6241a",FALSE,TRUE,TRUE,"rival-party",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,-0.332703188683358,1.00898272296345,"More","Yes"
"uuid:a07e7653-d7dc-418c-9237-63f303a6241a",FALSE,FALSE,TRUE,"my-party",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,-0.332703188683358,1.00898272296345,"More","Yes"
"uuid:a07e7653-d7dc-418c-9237-63f303a6241a",TRUE,FALSE,FALSE,"my-party",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,-0.332703188683358,1.00898272296345,"More","Yes"
"uuid:44a52a00-eca3-4081-8857-098dcf732896",FALSE,TRUE,FALSE,"my-party",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.105768771565774,0.982676993687659,"More","Yes"
"uuid:44a52a00-eca3-4081-8857-098dcf732896",FALSE,FALSE,TRUE,"rival-party",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,0.105768771565774,0.982676993687659,"More","Yes"
"uuid:44a52a00-eca3-4081-8857-098dcf732896",TRUE,FALSE,TRUE,"my-party",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0.105768771565774,0.982676993687659,"More","Yes"
"uuid:601490c5-79bd-4ef0-b88d-71cadc8dfbf0",TRUE,FALSE,TRUE,"my-party",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-0.853585116514437,-1.59865821374802,"More","Yes"
"uuid:601490c5-79bd-4ef0-b88d-71cadc8dfbf0",FALSE,TRUE,TRUE,"rival-party",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-0.853585116514437,-1.59865821374802,"More","Yes"
"uuid:601490c5-79bd-4ef0-b88d-71cadc8dfbf0",FALSE,FALSE,FALSE,"my-party",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,-0.853585116514437,-1.59865821374802,"More","Yes"
"uuid:6cb1b5c4-d492-4444-86a8-6594d67a2c08",FALSE,FALSE,FALSE,"rival-party",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,-0.19018090666976,-0.725176457221219,"More","Yes"
"uuid:6cb1b5c4-d492-4444-86a8-6594d67a2c08",FALSE,FALSE,TRUE,"rival-party",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-0.19018090666976,-0.725176457221219,"More","Yes"
"uuid:4e39a8fc-2b57-4f89-8bc3-2e425cb722c2",TRUE,FALSE,TRUE,"my-party",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,-0.692802990515184,1.64997085087759,"Less","Yes"
"uuid:4e39a8fc-2b57-4f89-8bc3-2e425cb722c2",FALSE,FALSE,TRUE,"rival-party",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,-0.692802990515184,1.64997085087759,"Less","Yes"
"uuid:4e39a8fc-2b57-4f89-8bc3-2e425cb722c2",FALSE,FALSE,FALSE,"my-party",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,-0.692802990515184,1.64997085087759,"Less","Yes"
"uuid:6d07ddd7-5d12-434e-b8c9-2590226fff26",FALSE,TRUE,FALSE,"my-party",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,-0.848084258639874,-0.302929760038937,"Less","Yes"
"uuid:6d07ddd7-5d12-434e-b8c9-2590226fff26",FALSE,FALSE,TRUE,"rival-party",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,-0.848084258639874,-0.302929760038937,"Less","Yes"
"uuid:6d07ddd7-5d12-434e-b8c9-2590226fff26",FALSE,TRUE,FALSE,"rival-party",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,-0.848084258639874,-0.302929760038937,"Less","Yes"
"uuid:9f74bbc3-333d-41a2-aa17-a3932ea686b3",TRUE,FALSE,FALSE,"my-party",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1.09667593835566,-0.332969506152471,"Less","Yes"
"uuid:9f74bbc3-333d-41a2-aa17-a3932ea686b3",TRUE,FALSE,FALSE,"rival-party",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1.09667593835566,-0.332969506152471,"Less","Yes"
"uuid:9f74bbc3-333d-41a2-aa17-a3932ea686b3",TRUE,FALSE,TRUE,"my-party",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,1.09667593835566,-0.332969506152471,"Less","Yes"
"uuid:81061e58-cdaa-4f0e-b521-3dda687203e0",FALSE,FALSE,TRUE,"my-party",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,-0.283105039034958,0.643418750766676,"More","Yes"
"uuid:81061e58-cdaa-4f0e-b521-3dda687203e0",FALSE,FALSE,TRUE,"my-party",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-0.283105039034958,0.643418750766676,"More","Yes"
"uuid:81061e58-cdaa-4f0e-b521-3dda687203e0",TRUE,FALSE,TRUE,"rival-party",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,-0.283105039034958,0.643418750766676,"More","Yes"
"uuid:f5e0561e-acb7-4bd8-a869-a54d6954e37d",FALSE,FALSE,TRUE,"rival-party",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,-1.13827931513783,0.0129439612145329,"More","Yes"
"uuid:f5e0561e-acb7-4bd8-a869-a54d6954e37d",FALSE,FALSE,FALSE,"my-party",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-1.13827931513783,0.0129439612145329,"More","Yes"
"uuid:f5e0561e-acb7-4bd8-a869-a54d6954e37d",TRUE,FALSE,FALSE,"rival-party",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-1.13827931513783,0.0129439612145329,"More","Yes"
"uuid:d04d7aa7-cecb-4e85-9902-2bb0bc155ccf",FALSE,FALSE,TRUE,"my-party",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,-0.69933687845767,0.908667619840971,"Less","No"
"uuid:d04d7aa7-cecb-4e85-9902-2bb0bc155ccf",FALSE,TRUE,FALSE,"rival-party",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,-0.69933687845767,0.908667619840971,"Less","No"
"uuid:4ad950c6-9828-4ef0-9c77-0944b0cd5f4d",FALSE,TRUE,TRUE,"my-party",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-1.54396771531848,-1.55658304464972,"Less","No"
"uuid:4ad950c6-9828-4ef0-9c77-0944b0cd5f4d",FALSE,TRUE,TRUE,"my-party",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-1.54396771531848,-1.55658304464972,"Less","No"
"uuid:4ad950c6-9828-4ef0-9c77-0944b0cd5f4d",FALSE,TRUE,FALSE,"rival-party",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,-1.54396771531848,-1.55658304464972,"Less","No"
"uuid:39027f1d-95cd-4e99-bd53-3c6fc768f9d6",TRUE,FALSE,TRUE,"my-party",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,-0.410886402937921,-1.59105300616741,"Less","No"
"uuid:39027f1d-95cd-4e99-bd53-3c6fc768f9d6",FALSE,TRUE,FALSE,"my-party",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,-0.410886402937921,-1.59105300616741,"Less","No"
"uuid:39027f1d-95cd-4e99-bd53-3c6fc768f9d6",TRUE,FALSE,TRUE,"my-party",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,-0.410886402937921,-1.59105300616741,"Less","No"
"uuid:b0c94f3c-0952-41ab-ae69-78fffe7f265e",TRUE,FALSE,TRUE,"my-party",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,-0.703922990517468,-0.701498307728444,"Less","No"
"uuid:b0c94f3c-0952-41ab-ae69-78fffe7f265e",TRUE,FALSE,TRUE,"my-party",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,-0.703922990517468,-0.701498307728444,"Less","No"
"uuid:b0c94f3c-0952-41ab-ae69-78fffe7f265e",TRUE,FALSE,FALSE,"rival-party",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,-0.703922990517468,-0.701498307728444,"Less","No"
"uuid:feaf31c4-e055-418e-a77d-2b9d296b7279",FALSE,FALSE,FALSE,"my-party",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-0.791269451071597,-1.2821625115432,"More","No"
"uuid:feaf31c4-e055-418e-a77d-2b9d296b7279",TRUE,FALSE,FALSE,"my-party",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.791269451071597,-1.2821625115432,"More","No"
"uuid:feaf31c4-e055-418e-a77d-2b9d296b7279",FALSE,FALSE,TRUE,"my-party",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-0.791269451071597,-1.2821625115432,"More","No"
"uuid:47edaf7b-0097-411e-82ec-e24d0b901a80",TRUE,FALSE,FALSE,"rival-party",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,-0.484411771216771,-1.28259428040445,"Less","No"
"uuid:47edaf7b-0097-411e-82ec-e24d0b901a80",FALSE,FALSE,FALSE,"my-party",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,-0.484411771216771,-1.28259428040445,"Less","No"
"uuid:47edaf7b-0097-411e-82ec-e24d0b901a80",FALSE,FALSE,TRUE,"my-party",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,-0.484411771216771,-1.28259428040445,"Less","No"
"uuid:d5baf1a6-aa9e-4d74-9a52-dd6c71845f15",FALSE,TRUE,TRUE,"rival-party",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,-0.805117363789758,0.367971182413586,"Less","No"
"uuid:d5baf1a6-aa9e-4d74-9a52-dd6c71845f15",FALSE,FALSE,TRUE,"rival-party",FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,-0.805117363789758,0.367971182413586,"Less","No"
"uuid:d5baf1a6-aa9e-4d74-9a52-dd6c71845f15",FALSE,FALSE,FALSE,"rival-party",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,-0.805117363789758,0.367971182413586,"Less","No"
"uuid:5b361dbe-10b0-4b4a-9e5f-fbf4f1671484",TRUE,FALSE,FALSE,"rival-party",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.850419579934998,-0.941312630131236,"Less","No"
"uuid:5b361dbe-10b0-4b4a-9e5f-fbf4f1671484",FALSE,FALSE,TRUE,"rival-party",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,-0.850419579934998,-0.941312630131236,"Less","No"
"uuid:5b361dbe-10b0-4b4a-9e5f-fbf4f1671484",FALSE,FALSE,TRUE,"my-party",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-0.850419579934998,-0.941312630131236,"Less","No"
"uuid:fd63e406-592d-4fff-82a0-66a8fd777c4b",FALSE,FALSE,FALSE,"rival-party",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-1.41530712007539,0.525529302076293,"Less","No"
"uuid:fd63e406-592d-4fff-82a0-66a8fd777c4b",TRUE,FALSE,FALSE,"rival-party",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,-1.41530712007539,0.525529302076293,"Less","No"
"uuid:fd63e406-592d-4fff-82a0-66a8fd777c4b",FALSE,FALSE,FALSE,"rival-party",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-1.41530712007539,0.525529302076293,"Less","No"
"uuid:7fd00d84-c396-41ee-8bcb-798373ad8387",TRUE,FALSE,FALSE,"my-party",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.640130153679676,-0.0530764811461763,"Less","Yes"
"uuid:7fd00d84-c396-41ee-8bcb-798373ad8387",TRUE,FALSE,FALSE,"rival-party",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.640130153679676,-0.0530764811461763,"Less","Yes"
"uuid:7fd00d84-c396-41ee-8bcb-798373ad8387",FALSE,TRUE,FALSE,"my-party",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.640130153679676,-0.0530764811461763,"Less","Yes"
"uuid:004089c6-a1f1-4016-b4c5-a5613895ab88",FALSE,FALSE,FALSE,"my-party",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0.512371893705652,0.222244032949078,"Less","Yes"
"uuid:004089c6-a1f1-4016-b4c5-a5613895ab88",FALSE,TRUE,FALSE,"rival-party",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.512371893705652,0.222244032949078,"Less","Yes"
"uuid:004089c6-a1f1-4016-b4c5-a5613895ab88",TRUE,FALSE,FALSE,"my-party",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.512371893705652,0.222244032949078,"Less","Yes"
"uuid:77831933-69ab-43d9-baad-21275f64a8b0",FALSE,TRUE,FALSE,"rival-party",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,-0.541221254487793,-0.860697804098296,"Less","Yes"
"uuid:77831933-69ab-43d9-baad-21275f64a8b0",TRUE,FALSE,TRUE,"my-party",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,-0.541221254487793,-0.860697804098296,"Less","Yes"
"uuid:77831933-69ab-43d9-baad-21275f64a8b0",TRUE,FALSE,FALSE,"rival-party",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,-0.541221254487793,-0.860697804098296,"Less","Yes"
"uuid:f92c1c67-5875-4797-8bb4-b39747802909",FALSE,TRUE,TRUE,"rival-party",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,-1.27085196647991,-0.190538545405989,"Less","Yes"
"uuid:f92c1c67-5875-4797-8bb4-b39747802909",TRUE,FALSE,TRUE,"rival-party",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,-1.27085196647991,-0.190538545405989,"Less","Yes"
"uuid:f92c1c67-5875-4797-8bb4-b39747802909",FALSE,FALSE,FALSE,"rival-party",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,-1.27085196647991,-0.190538545405989,"Less","Yes"
"uuid:cdc9246d-442e-49d1-9d01-979fbae1fe8f",FALSE,FALSE,FALSE,"my-party",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0.0726250915200352,-1.41388044340784,"Less","Yes"
"uuid:cdc9246d-442e-49d1-9d01-979fbae1fe8f",FALSE,FALSE,FALSE,"my-party",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0726250915200352,-1.41388044340784,"Less","Yes"
"uuid:cdc9246d-442e-49d1-9d01-979fbae1fe8f",FALSE,FALSE,FALSE,"my-party",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,0.0726250915200352,-1.41388044340784,"Less","Yes"
"uuid:e6925e28-d744-4a6e-8a6b-e0e13d2f4af1",FALSE,TRUE,TRUE,"rival-party",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.538051027913839,-1.28950725674232,"More","Yes"
"uuid:e6925e28-d744-4a6e-8a6b-e0e13d2f4af1",FALSE,FALSE,FALSE,"my-party",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.538051027913839,-1.28950725674232,"More","Yes"
"uuid:e6925e28-d744-4a6e-8a6b-e0e13d2f4af1",TRUE,FALSE,TRUE,"my-party",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,-0.538051027913839,-1.28950725674232,"More","Yes"
"uuid:99be69c7-234e-4504-b50d-cae8c5b44a6a",TRUE,FALSE,TRUE,"rival-party",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0.145100010004089,-1.01527431244835,"Less","Yes"
"uuid:99be69c7-234e-4504-b50d-cae8c5b44a6a",TRUE,FALSE,FALSE,"my-party",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.145100010004089,-1.01527431244835,"Less","Yes"
"uuid:99be69c7-234e-4504-b50d-cae8c5b44a6a",TRUE,FALSE,FALSE,"rival-party",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.145100010004089,-1.01527431244835,"Less","Yes"
"uuid:bc9fc1ae-6a76-4e96-9d3b-026c02f9f7f2",TRUE,FALSE,TRUE,"my-party",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-1.06247574891228,-1.00715512600795,"Less","No"
"uuid:bc9fc1ae-6a76-4e96-9d3b-026c02f9f7f2",TRUE,FALSE,TRUE,"my-party",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-1.06247574891228,-1.00715512600795,"Less","No"
"uuid:bc9fc1ae-6a76-4e96-9d3b-026c02f9f7f2",FALSE,FALSE,FALSE,"my-party",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,-1.06247574891228,-1.00715512600795,"Less","No"
"uuid:f4201fb8-d225-43dd-bf79-3991cd5bbaba",TRUE,FALSE,FALSE,"rival-party",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,-0.940623151318035,-1.24577893722931,"Less","Yes"
"uuid:f4201fb8-d225-43dd-bf79-3991cd5bbaba",FALSE,TRUE,FALSE,"rival-party",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,-0.940623151318035,-1.24577893722931,"Less","Yes"
"uuid:f4201fb8-d225-43dd-bf79-3991cd5bbaba",FALSE,TRUE,FALSE,"my-party",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-0.940623151318035,-1.24577893722931,"Less","Yes"
"uuid:8ab6d861-2a9b-45b0-9a0a-ade08fd52988",FALSE,TRUE,FALSE,"my-party",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.0160013752751823,-0.111951462646534,"More","Yes"
"uuid:8ab6d861-2a9b-45b0-9a0a-ade08fd52988",FALSE,FALSE,FALSE,"my-party",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.0160013752751823,-0.111951462646534,"More","Yes"
"uuid:8ab6d861-2a9b-45b0-9a0a-ade08fd52988",TRUE,FALSE,TRUE,"my-party",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0160013752751823,-0.111951462646534,"More","Yes"
"uuid:89d06322-42bc-41d3-ace2-cd31442a9b78",TRUE,FALSE,FALSE,"rival-party",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,-1.13435021186477,-0.198673095583664,"More","Yes"
"uuid:89d06322-42bc-41d3-ace2-cd31442a9b78",FALSE,TRUE,TRUE,"my-party",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-1.13435021186477,-0.198673095583664,"More","Yes"
"uuid:89d06322-42bc-41d3-ace2-cd31442a9b78",FALSE,FALSE,TRUE,"my-party",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,-1.13435021186477,-0.198673095583664,"More","Yes"
"uuid:16af2237-27f9-412f-965e-a995afb28124",TRUE,FALSE,FALSE,"my-party",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0.165876580031957,-1.35317715851553,"More","No"
"uuid:16af2237-27f9-412f-965e-a995afb28124",FALSE,FALSE,FALSE,"my-party",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.165876580031957,-1.35317715851553,"More","No"
"uuid:16af2237-27f9-412f-965e-a995afb28124",FALSE,FALSE,TRUE,"rival-party",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.165876580031957,-1.35317715851553,"More","No"
"uuid:17b79ee1-1ebd-4822-986e-9eb60afdaf20",TRUE,FALSE,FALSE,"my-party",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,-0.263144224487917,-1.77217678340977,"More","Yes"
"uuid:17b79ee1-1ebd-4822-986e-9eb60afdaf20",FALSE,TRUE,FALSE,"my-party",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-0.263144224487917,-1.77217678340977,"More","Yes"
"uuid:17b79ee1-1ebd-4822-986e-9eb60afdaf20",TRUE,FALSE,FALSE,"rival-party",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,-0.263144224487917,-1.77217678340977,"More","Yes"
"uuid:26fba048-0cbd-406e-839a-a013dc78b457",TRUE,FALSE,FALSE,"rival-party",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.325959005388989,-1.35509700099827,"Less","Yes"
"uuid:26fba048-0cbd-406e-839a-a013dc78b457",FALSE,TRUE,TRUE,"my-party",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,-0.325959005388989,-1.35509700099827,"Less","Yes"
"uuid:26fba048-0cbd-406e-839a-a013dc78b457",FALSE,TRUE,TRUE,"my-party",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.325959005388989,-1.35509700099827,"Less","Yes"
"uuid:314ea565-eb5f-4551-9ec8-9e37adfc200e",TRUE,FALSE,FALSE,"rival-party",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,-0.412849199894167,-0.856868258056567,"Less","Yes"
"uuid:314ea565-eb5f-4551-9ec8-9e37adfc200e",FALSE,TRUE,TRUE,"my-party",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-0.412849199894167,-0.856868258056567,"Less","Yes"
"uuid:314ea565-eb5f-4551-9ec8-9e37adfc200e",TRUE,FALSE,TRUE,"rival-party",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,-0.412849199894167,-0.856868258056567,"Less","Yes"
"uuid:8f8de971-0878-486a-8b07-b39c716d81b9",FALSE,TRUE,FALSE,"my-party",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-0.883901412841789,0.957482323221416,"More","Yes"
"uuid:8f8de971-0878-486a-8b07-b39c716d81b9",FALSE,TRUE,TRUE,"rival-party",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,-0.883901412841789,0.957482323221416,"More","Yes"
